8195,7.8/10,94%,,Nominated for 2 BAFTA Film 6 wins & 10 nominations total
8196,6.2/10,76%,60/100,
8197,7.9/10,98%,,Nominated for 1 Oscar. 7 wins & 10 nominations total
8199,8.2/10,100%,,Nominated for 1 Oscar. 5 wins & 2 nominations total
8207,7.8/10,89%,80/100,Nominated for 1 Oscar. 1 win & 11 nominations total
8225,6.9/10,65%,54/100,2 nominations
8228,6.8/10,71%,,
8232,7.5/10,100%,,
8235,8.1/10,97%,,1 win & 1 nomination
8236,7.0/10,90%,,
8238,6.9/10,69%,,1 nomination
8239,8.1/10,96%,,2 wins & 1 nomination
8241,5.3/10,19%,,
8253,7.6/10,95%,72/100,1 win & 1 nomination
8254,7.3/10,87%,62/100,4 wins & 2 nominations
8261,7.8/10,94%,71/100,Nominated for 1 BAFTA Film Award3 wins & 5 nominations total
8264,7.6/10,94%,82/100,6 wins & 2 nominations
8266,6.5/10,70%,55/100,Won 1 Oscar. 7 wins & 4 nominations total
8268,6.1/10,52%,53/100,
8270,7.2/10,91%,,Nominated for 1 BAFTA Film Award1 win & 8 nominations total
8275,7.0/10,90%,,2 nominations
8290,2.6/10,,,
8293,6.1/10,44%,,4 nominations
8302,6.7/10,87%,76/100,Nominated for 3 Oscars. 2 wins & 4 nominations total
8327,7.5/10,73%,71/100,3 wins & 7 nominations
8331,7.6/10,86%,71/100,1 nomination
8335,8.2/10,100%,,3 wins
8336,7.4/10,100%,73/100,3 wins
8337,7.7/10,92%,63/100,Nominated for 7 Oscars. 13 nominations total
8338,7.8/10,100%,86/100,Won 2 Oscars. 5 wins & 1 nomination total
8340,7.6/10,96%,76/100,
8341,7.8/10,100%,84/100,Nominated for 1 BAFTA Film Award1 win & 3 nominations total
8360,7.2/10,89%,75/100,Nominated for 2 Oscars. 18 wins & 52 nominations total
8361,6.4/10,45%,47/100,Won 1 BAFTA Film Award6 wins & 12 nominations total
8362,6.0/10,25%,38/100,1 nomination
8363,4.5/10,18%,33/100,1 nomination
8364,7.3/10,91%,75/100,3 wins & 11 nominations
8366,6.7/10,61%,62/100,1 win & 6 nominations
8368,7.9/10,90%,82/100,Nominated for 2 Oscars. 17 wins & 53 nominations total
8369,6.3/10,24%,33/100,4 nominations
8370,7.5/10,87%,75/100,24 wins & 15 nominations
8371,6.7/10,29%,38/100,5 nominations
8372,5.1/10,15%,27/100,1 win & 1 nomination
8373,5.3/10,26%,42/100,3 wins
8375,6.9/10,74%,53/100,1 nomination
8376,6.9/10,72%,64/100,10 wins & 23 nominations
8378,7.0/10,82%,,3 nominations
8379,7.5/10,100%,,Nominated for 5 Oscars. 5 wins & 17 nominations total
8380,4.9/10,10%,,
8382,5.3/10,10%,,1 nomination
8383,5.4/10,25%,,
8385,7.2/10,91%,58/100,Nominated for 1 Oscar. 2 wins & 5 nominations total
8387,3.5/10,0%,11/100,
8391,7.2/10,67%,54/100,2 nominations
8402,6.2/10,,,1 nomination
8405,7.6/10,92%,,2 wins
8410,6.8/10,100%,,
8424,6.7/10,75%,,Won 1 Oscar. 4 nominations total
8425,5.5/10,9%,,
8426,7.0/10,,,
8427,4.5/10,,,1 win & 1 nomination
8446,7.0/10,100%,75/100,Nominated for 4 Oscars. 1 win & 4 nominations total
8447,5.9/10,73%,,1 win & 1 nomination
8450,6.3/10,20%,,Won 4 Oscars. 4 wins & 3 nominations total
8451,7.4/10,74%,67/100,Nominated for 4 Oscars. 1 win & 6 nominations total
8454,7.3/10,,,13 wins & 8 nominations
8456,8.1/10,100%,89/100,Won 1 Oscar. 16 wins & 6 nominations total
8458,7.7/10,81%,67/100,Won 1 Oscar. 1 win & 2 nominations total
8459,8.1/10,100%,,Won 4 Oscars. 9 wins & 8 nominations total
8461,6.0/10,,,Nominated for 2 Oscars. 2 nominations total
8462,7.4/10,100%,,Nominated for 4 Oscars. 3 wins & 9 nominations total
8463,7.8/10,91%,,Won 1 Oscar. 6 wins & 13 nominations total
8464,7.2/10,,73/100,Nominated for 1 Oscar. 7 wins & 12 nominations total
8465,7.1/10,,,Won 1 Oscar. 1 win total
8477,8.3/10,93%,,2 wins
8481,7.0/10,100%,,Nominated for 1 Oscar. 1 nomination total
8482,7.5/10,93%,,Won 1 Oscar. 3 wins & 4 nominations total
8484,8.6/10,71%,,7 wins & 1 nomination
8487,6.5/10,57%,,5 nominations
8491,8.1/10,97%,,Nominated for 1 Oscar. 1 win & 2 nominations total
8492,8.1/10,85%,,
8493,6.9/10,67%,59/100,Nominated for 1 BAFTA Film Award1 win & 4 nominations total
8494,7.3/10,86%,67/100,1 win & 2 nominations
8495,6.6/10,83%,65/100,1 nomination
8500,6.4/10,86%,,1 nomination
8501,7.2/10,62%,32/100,3 nominations
8502,6.9/10,82%,,Nominated for 2 Oscars. 4 wins & 4 nominations total
8506,6.0/10,58%,61/100,1 win & 5 nominations
8507,7.9/10,95%,80/100,2 wins & 1 nomination
8511,7.6/10,,,1 win
8512,6.7/10,81%,75/100,1 win & 6 nominations
8518,6.6/10,,,Nominated for 3 Oscars. 1 win & 3 nominations total
8521,7.6/10,90%,,Won 1 Oscar. 6 wins & 3 nominations total
8526,5.8/10,32%,49/100,2 wins & 2 nominations
8528,6.7/10,71%,55/100,2 wins & 9 nominations
8529,7.4/10,61%,55/100,7 wins & 8 nominations
8530,7.7/10,81%,63/100,Nominated for 1 BAFTA Film Award8 wins & 8 nominations total
8531,5.7/10,15%,41/100,3 wins & 13 nominations
8532,6.7/10,67%,67/100,2 wins & 7 nominations
8533,7.8/10,53%,53/100,12 wins & 10 nominations
8534,7.0/10,78%,63/100,2 wins & 2 nominations
8535,6.6/10,48%,53/100,2 wins & 13 nominations
8542,7.6/10,94%,,Nominated for 1 Oscar. 1 nomination total
8571,6.8/10,79%,72/100,Nominated for 4 Oscars. 4 wins & 12 nominations total
8574,8.2/10,,,Won 1 Primetime Emmy. 1 win total
8575,6.8/10,64%,59/100,3 wins
8577,6.9/10,62%,,
8578,5.4/10,32%,34/100,3 wins & 4 nominations
8580,8.6/10,,,
8581,7.2/10,89%,,Nominated for 5 Primetime Emmys. Another 2 wins & 4 nominations.
8582,8.2/10,75%,,4 wins & 1 nomination
8587,7.0/10,87%,71/100,1 win & 1 nomination
8588,5.5/10,0%,,
8591,6.1/10,50%,44/100,1 win & 2 nominations
8593,7.1/10,79%,60/100,1 nomination
8596,6.6/10,84%,65/100,1 win & 1 nomination
8600,7.9/10,100%,,Nominated for 3 Oscars. 2 wins & 3 nominations total
8601,7.2/10,93%,,1 win
8604,7.0/10,,,3 wins & 5 nominations
8605,5.8/10,,,
8607,7.8/10,91%,73/100,8 wins & 1 nomination
8609,7.8/10,96%,,1 nomination
8610,6.7/10,85%,68/100,2 wins & 2 nominations
8611,7.2/10,100%,,Won 1 Oscar. 1 win & 1 nomination total
8614,6.9/10,44%,53/100,3 nominations
8617,6.3/10,47%,48/100,Won 1 Oscar. 1 win & 6 nominations total
8620,8.1/10,93%,,4 wins & 3 nominations
8622,7.5/10,82%,67/100,29 wins & 17 nominations
8623,6.6/10,88%,73/100,3 wins & 2 nominations
8626,6.6/10,100%,,
8632,5.3/10,33%,47/100,1 win & 1 nomination
8633,6.7/10,76%,67/100,4 nominations
8636,7.4/10,93%,83/100,Won 1 Oscar. 25 wins & 60 nominations total
8638,8.1/10,94%,90/100,Nominated for 1 Oscar. 9 wins & 32 nominations total
8640,6.3/10,31%,46/100,4 wins & 8 nominations
8641,7.1/10,66%,63/100,1 win & 13 nominations
8643,5.9/10,12%,25/100,6 wins & 8 nominations
8644,7.1/10,,59/100,Nominated for 1 Oscar. 1 win & 15 nominations total
8645,7.4/10,97%,87/100,Nominated for 1 Oscar. 41 wins & 35 nominations total
8650,7.6/10,94%,,Nominated for 1 Oscar. 5 wins & 5 nominations total
8656,8.0/10,91%,,7 wins & 3 nominations
8665,7.7/10,82%,73/100,5 wins & 22 nominations
8666,3.4/10,9%,27/100,13 wins & 8 nominations
8667,6.7/10,50%,59/100,1 win & 5 nominations
8670,8.0/10,86%,,
8677,6.8/10,88%,,1 nomination
8684,8.3/10,100%,,Nominated for 1 BAFTA Film Award4 wins & 3 nominations total
8685,7.1/10,,,9 wins & 1 nomination
8690,6.8/10,82%,66/100,3 wins & 4 nominations
8695,7.2/10,78%,,Won 1 Oscar. 1 win total
8711,7.3/10,84%,,1 nomination
8712,7.3/10,85%,,Nominated for 3 Oscars. 3 nominations total
8713,5.9/10,17%,,3 nominations
8714,6.1/10,67%,,Nominated for 1 Oscar. 1 nomination total
8718,7.6/10,100%,,Won 1 Oscar. 10 wins & 9 nominations total
8720,5.6/10,0%,,1 nomination
8724,8.0/10,100%,100/100,Nominated for 1 Oscar. 10 wins & 6 nominations total
8727,7.0/10,65%,61/100,Nominated for 2 Oscars. 2 wins & 6 nominations total
8730,7.0/10,62%,,3 wins & 4 nominations
8738,7.4/10,82%,71/100,2 wins & 2 nominations
8743,5.6/10,,,1 nomination
8748,7.3/10,78%,,Won 1 Oscar. 8 wins & 3 nominations total
8753,7.8/10,,,2 nominations
8754,7.6/10,85%,,Won 1 Oscar. 6 wins & 10 nominations total
8755,8.2/10,100%,90/100,3 wins & 2 nominations
8765,7.4/10,94%,,1 win
8771,6.8/10,75%,,
8772,7.6/10,89%,,Nominated for 2 Oscars. 10 wins & 5 nominations total
8773,6.5/10,,,
8774,6.7/10,100%,,
8778,6.8/10,80%,,
8781,6.6/10,80%,76/100,Nominated for 1 BAFTA Film Award1 win & 12 nominations total
8782,4.3/10,19%,36/100,1 win & 1 nomination
8783,6.5/10,43%,44/100,Nominated for 1 Oscar. 4 wins & 24 nominations total
8784,7.4/10,86%,67/100,13 wins & 39 nominations
8795,7.1/10,,,3 wins & 2 nominations
8796,6.9/10,86%,,Won 1 Oscar. 2 nominations total
8798,7.5/10,86%,71/100,Nominated for 2 Oscars. 22 wins & 73 nominations total
8799,5.3/10,22%,36/100,1 nomination
8800,6.1/10,51%,57/100,4 wins & 10 nominations
8804,7.5/10,82%,,14 wins & 8 nominations
8807,7.0/10,74%,64/100,3 nominations
8808,5.9/10,26%,43/100,1 win & 2 nominations
8809,6.7/10,55%,56/100,2 nominations
8810,5.6/10,21%,29/100,2 wins & 4 nominations
8813,6.3/10,65%,66/100,2 wins & 4 nominations
8814,5.9/10,14%,29/100,
8815,5.1/10,10%,30/100,6 nominations
8827,8.1/10,83%,,
8830,4.7/10,26%,40/100,2 nominations
8831,5.8/10,18%,37/100,
8832,6.3/10,68%,54/100,8 wins & 13 nominations
8833,6.2/10,50%,53/100,2 wins & 5 nominations
8835,5.7/10,18%,38/100,
8836,7.0/10,27%,40/100,1 nomination
8838,7.3/10,88%,78/100,Won 1 Oscar. 6 wins & 11 nominations total
8840,6.6/10,70%,63/100,2 nominations
8844,7.9/10,90%,,6 wins
8848,7.9/10,100%,87/100,Nominated for 1 Oscar. 4 wins & 3 nominations total
8860,6.5/10,56%,60/100,2 nominations
8861,6.2/10,19%,35/100,6 wins & 3 nominations
8864,5.6/10,55%,57/100,1 win & 5 nominations
8865,6.0/10,70%,64/100,8 wins & 19 nominations
8866,6.3/10,61%,59/100,1 nomination
8869,5.1/10,8%,31/100,
8870,5.8/10,31%,43/100,7 nominations
8873,7.8/10,83%,75/100,Won 1 Oscar. 36 wins & 49 nominations total
8874,7.9/10,92%,76/100,Nominated for 3 BAFTA Film 13 wins & 20 nominations total
8875,7.5/10,78%,,Won 1 Oscar. 7 wins & 8 nominations total
8879,7.3/10,90%,63/100,Won 1 Oscar. 9 wins & 16 nominations total
8880,7.2/10,93%,73/100,Won 1 Oscar. 3 wins & 7 nominations total
8894,5.7/10,9%,27/100,
8905,6.5/10,32%,47/100,2 nominations
8906,5.8/10,65%,22/100,
8907,6.0/10,35%,48/100,Nominated for 1 Oscar. 3 wins & 16 nominations total
8908,6.5/10,41%,47/100,1 win & 7 nominations
8910,6.6/10,63%,55/100,3 wins & 11 nominations
8911,5.9/10,15%,33/100,2 wins & 3 nominations
8912,4.5/10,9%,27/100,3 wins & 7 nominations
8914,6.8/10,73%,68/100,3 wins & 7 nominations
8915,7.1/10,,64/100,4 wins & 1 nomination
8916,6.1/10,47%,47/100,7 nominations
8917,7.2/10,77%,64/100,1 win & 11 nominations
8918,6.5/10,34%,34/100,
8919,6.1/10,54%,55/100,3 wins & 4 nominations
8920,7.3/10,86%,,Won 2 Oscars. 8 wins & 11 nominations total
8921,6.9/10,63%,,Won 3 Oscars. 10 wins & 7 nominations total
8928,7.2/10,70%,56/100,2 nominations
8933,7.2/10,86%,60/100,Nominated for 1 Oscar. 13 wins & 8 nominations total
8934,5.8/10,36%,,1 win & 2 nominations
8937,7.2/10,82%,70/100,2 wins & 5 nominations
8938,7.1/10,92%,87/100,9 wins & 12 nominations
8939,6.2/10,,43/100,1 win & 4 nominations
8943,7.0/10,77%,65/100,Nominated for 1 Oscar. 9 wins & 19 nominations total
8946,5.4/10,8%,19/100,2 wins & 5 nominations
8947,5.9/10,40%,49/100,2 wins & 10 nominations
8948,6.2/10,48%,49/100,7 wins & 8 nominations
8949,7.5/10,97%,94/100,Won 1 Oscar. 122 wins & 91 nominations total
8950,7.7/10,77%,61/100,7 wins & 15 nominations
8951,7.6/10,92%,83/100,Nominated for 3 Oscars. 41 wins & 45 nominations total
8952,6.7/10,63%,,4 wins & 14 nominations
8954,7.7/10,87%,78/100,1 win & 2 nominations
8955,6.6/10,54%,63/100,3 wins & 6 nominations
8957,7.6/10,51%,46/100,8 wins & 10 nominations
8958,7.7/10,79%,73/100,Won 2 Oscars. 53 wins & 54 nominations total
8959,6.2/10,38%,50/100,2 wins & 18 nominations
8961,8.0/10,,90/100,Won 2 Oscars. 67 wins & 56 nominations total
8964,6.4/10,,49/100,2 wins & 4 nominations
8965,6.6/10,56%,61/100,Nominated for 3 Oscars. 5 wins & 26 nominations total
8966,7.1/10,90%,79/100,Nominated for 1 Oscar. 17 wins & 51 nominations total
8967,4.8/10,34%,46/100,1 win & 6 nominations
8968,6.3/10,18%,38/100,1 nomination
8969,6.0/10,27%,44/100,11 nominations
8970,7.6/10,83%,67/100,Won 1 Oscar. 19 wins & 81 nominations total
8972,6.9/10,46%,39/100,1 win & 9 nominations
8973,7.4/10,88%,81/100,Nominated for 1 BAFTA Film Award16 wins & 42 nominations total
8974,7.1/10,68%,66/100,1 win & 10 nominations
8977,5.6/10,16%,39/100,6 wins & 19 nominations
8978,5.4/10,5%,22/100,3 wins & 4 nominations
8979,7.3/10,89%,75/100,1 nomination
8981,7.2/10,68%,65/100,Nominated for 2 Oscars. 22 wins & 50 nominations total
8982,7.1/10,39%,47/100,8 wins & 1 nomination
8983,7.5/10,87%,89/100,Nominated for 1 Oscar. 26 wins & 74 nominations total
8984,6.5/10,55%,58/100,4 wins & 10 nominations
8985,5.8/10,25%,38/100,1 nomination
8987,6.7/10,63%,48/100,
8989,7.1/10,78%,,Nominated for 1 Oscar. 8 nominations total
8998,7.7/10,100%,73/100,2 wins
9004,6.3/10,53%,,1 win & 2 nominations
9005,6.5/10,42%,42/100,4 nominations
9008,6.5/10,87%,,Nominated for 1 Oscar. 2 nominations total
9010,7.6/10,44%,45/100,5 wins & 2 nominations
9018,7.7/10,95%,79/100,9 wins & 10 nominations
25746,7.2/10,92%,,1 win & 1 nomination
25750,8.2/10,92%,,1 win
25752,7.5/10,94%,,1 win
25753,8.1/10,96%,,1 win
25757,6.4/10,78%,66/100,Won 1 Oscar. 3 wins & 1 nomination total
25769,7.9/10,100%,,3 wins & 3 nominations
25771,7.7/10,,,
25773,7.2/10,92%,,Nominated for 1 Oscar. 1 win & 1 nomination total
25782,7.3/10,100%,,
25788,7.7/10,98%,87/100,2 wins
25795,7.5/10,91%,,
25797,7.7/10,100%,,Nominated for 1 Oscar. 1 win & 1 nomination total
25805,7.8/10,100%,,1 nomination
25825,7.9/10,100%,,Nominated for 1 Oscar. 2 wins & 4 nominations total
25826,7.8/10,86%,,Nominated for 1 Oscar. 1 nomination total
25827,7.9/10,91%,,Won 1 Oscar. 5 wins & 7 nominations total
25833,7.4/10,93%,,Nominated for 1 Oscar. 3 wins & 1 nomination total
25834,8.0/10,94%,,Won 1 Oscar. 4 wins & 6 nominations total
25841,7.7/10,96%,,Nominated for 4 Oscars. 2 wins & 5 nominations total
25850,7.8/10,100%,,Nominated for 1 Oscar. 1 win & 1 nomination total
25855,7.9/10,100%,,3 wins & 1 nomination
25856,7.6/10,96%,,Won 1 Oscar. 8 wins & 8 nominations total
25865,7.6/10,100%,,Nominated for 7 Oscars. 1 win & 9 nominations total
25870,7.6/10,100%,,Won 2 Oscars. 5 wins & 6 nominations total
25886,8.0/10,90%,62/100,Nominated for 7 Oscars. 3 wins & 8 nominations total
25887,7.3/10,,,1 win
25898,8.1/10,100%,,1 win & 1 nomination
25905,7.6/10,86%,86/100,Nominated for 1 Oscar. 3 wins & 2 nominations total
25906,7.7/10,57%,,Nominated for 2 Oscars. 2 nominations total
25923,7.8/10,100%,90/100,Won 2 Oscars. 4 wins & 4 nominations total
25927,7.4/10,97%,76/100,Nominated for 1 Oscar. 2 nominations total
25937,7.4/10,91%,,Won 1 Oscar. 2 wins total
25940,7.5/10,83%,,1 win
25946,7.1/10,73%,,Nominated for 1 Oscar. 1 nomination total
25947,7.5/10,94%,,
25952,7.7/10,95%,,Won 2 Oscars. 5 wins & 1 nomination total
25959,6.9/10,100%,77/100,Won 1 Oscar. 5 wins & 6 nominations total
25962,6.8/10,92%,,Won 2 Oscars. 3 wins & 2 nominations total
25963,8.3/10,90%,,Nominated for 2 BAFTA Film 12 wins & 6 nominations total
25996,7.5/10,98%,89/100,Nominated for 6 Oscars. 7 wins & 11 nominations total
25999,6.8/10,79%,,
26002,7.2/10,74%,,1 nomination
26003,8.6/10,,,Nominated for 1 BAFTA Film Award2 wins & 1 nomination total
26038,7.1/10,86%,,Nominated for 2 Oscars. 9 nominations total
26048,8.5/10,,,5 wins
26052,7.7/10,95%,,1 win & 4 nominations
26059,8.0/10,100%,,
26073,8.8/10,,,5 wins
26078,7.7/10,75%,,Nominated for 1 BAFTA Film Award1 win & 3 nominations total
26082,8.6/10,100%,85/100,9 wins & 3 nominations
26084,7.7/10,94%,,Won 1 Oscar. 6 wins & 12 nominations total
26085,7.2/10,70%,48/100,Nominated for 7 Oscars. 3 wins & 13 nominations total
26095,6.7/10,79%,,1 nomination
26116,7.6/10,82%,,Nominated for 7 Oscars. 3 wins & 9 nominations total
26122,8.0/10,89%,,2 wins
26124,6.4/10,94%,,
26131,8.1/10,99%,96/100,Nominated for 3 Oscars. 9 wins & 9 nominations total
26133,8.3/10,94%,,Won 1 Primetime Emmy. Another 1 win & 3 nominations.
26142,6.7/10,97%,62/100,
26147,7.4/10,71%,,Won 1 Oscar. 4 wins & 7 nominations total
26150,8.1/10,95%,,5 wins & 2 nominations
26151,7.9/10,100%,100/100,8 wins & 3 nominations
26152,6.5/10,79%,71/100,1 win
26158,7.7/10,100%,,Won 1 Oscar. 2 wins & 7 nominations total
26159,7.1/10,93%,,
26169,7.3/10,100%,,1 nomination
26171,7.9/10,98%,,4 wins & 2 nominations
26172,7.3/10,92%,86/100,1 win
26176,7.7/10,100%,,5 wins
26183,7.2/10,,,1 win
26184,8.4/10,,,
26195,6.3/10,44%,,
26198,7.2/10,54%,,2 wins & 4 nominations
26225,7.5/10,96%,,6 wins & 4 nominations
26231,6.8/10,85%,,Nominated for 1 BAFTA Film Award1 nomination total
26236,7.8/10,,,
26237,7.0/10,66%,,1 win & 1 nomination
26242,7.6/10,88%,,Won 1 Primetime Emmy. Another 2 wins & 5 nominations.
26249,7.5/10,,,
26258,7.4/10,80%,65/100,4 wins & 3 nominations
26265,6.3/10,61%,,1 win & 2 nominations
26283,7.5/10,84%,,Won 1 BAFTA Film Award1 win & 1 nomination total
26285,6.3/10,78%,66/100,1 win & 2 nominations
26303,6.9/10,87%,,1 nomination
26308,7.1/10,86%,,Nominated for 1 Oscar. 1 win & 1 nomination total
26313,7.2/10,85%,84/100,1 nomination
26317,5.3/10,40%,,
26322,6.4/10,43%,56/100,
26326,7.9/10,83%,76/100,2 nominations
26340,7.6/10,,,2 wins
26344,6.7/10,84%,68/100,Nominated for 1 BAFTA Film Award3 nominations total
26347,8.2/10,,,2 nominations
26350,7.5/10,88%,90/100,6 wins & 3 nominations
26357,6.6/10,93%,,2 nominations.
26359,7.7/10,55%,70/100,2 wins & 5 nominations
26365,5.8/10,36%,46/100,1 win & 3 nominations
26366,8.3/10,100%,80/100,Won 1 Oscar. 9 wins & 1 nomination total
26375,6.9/10,81%,41/100,Nominated for 1 Oscar. 4 nominations total
26386,6.7/10,73%,55/100,2 nominations
26391,6.6/10,57%,64/100,Nominated for 2 BAFTA Film 2 wins & 7 nominations total
26394,6.9/10,63%,68/100,Nominated for 11 Oscars. 11 wins & 18 nominations total
26399,7.0/10,,,
26401,7.1/10,100%,,
26409,3.9/10,,,1 nomination
26413,7.4/10,80%,,
26422,7.6/10,82%,68/100,2 wins & 5 nominations
26429,6.1/10,70%,62/100,3 wins & 4 nominations
26444,8.0/10,,,Won 3 BAFTA Film 5 wins total
26453,8.5/10,,,Nominated for 3 Primetime Emmys. 4 wins & 9 nominations total
26464,6.4/10,78%,66/100,Nominated for 1 Oscar. 1 win & 3 nominations total
26467,7.0/10,83%,,Won 2 Primetime Emmys. Another 4 wins & 10 nominations.
26471,8.1/10,83%,,
26472,7.7/10,92%,75/100,Nominated for 1 Oscar. 3 wins & 2 nominations total
26492,6.5/10,58%,44/100,1 win & 8 nominations
26498,7.0/10,100%,,2 wins & 2 nominations
26504,6.6/10,67%,64/100,3 nominations
26510,5.4/10,21%,,Won 1 Primetime Emmy. Another 1 nomination.
26523,5.9/10,44%,31/100,
26524,8.3/10,96%,,Won 1 Oscar. 11 wins & 2 nominations total
26527,7.1/10,78%,,5 wins & 2 nominations
26528,8.5/10,83%,,Won 1 Primetime Emmy. 12 wins & 6 nominations total
26539,7.3/10,100%,,Won 3 Primetime Emmys. Another 4 wins & 11 nominations.
26542,5.5/10,,,Won 1 Primetime Emmy. Another 2 nominations.
26547,7.6/10,93%,78/100,7 nominations
26554,6.8/10,71%,,10 wins & 1 nomination
26555,6.4/10,32%,22/100,
26562,6.7/10,46%,46/100,Won 1 Oscar. 3 wins & 2 nominations total
26564,7.4/10,96%,,Won 1 Oscar. 11 wins & 12 nominations total
26567,5.1/10,,40/100,1 nomination
26578,8.0/10,86%,,Won 1 BAFTA Film Award9 wins & 3 nominations total
26585,7.5/10,93%,78/100,6 wins & 14 nominations
26587,9.0/10,,100/100,9 wins & 1 nomination
26590,7.1/10,43%,,
26593,5.6/10,56%,,
26599,7.1/10,100%,,12 wins & 5 nominations
26603,6.7/10,58%,50/100,1 win & 2 nominations
26606,7.5/10,67%,,12 wins & 18 nominations
26612,7.3/10,80%,,2 nominations
26614,6.9/10,,,Won 1 Primetime Emmy. 1 win & 2 nominations total
26622,7.0/10,80%,,1 win & 2 nominations
26629,6.2/10,76%,43/100,2 nominations
26630,6.1/10,,,2 wins & 2 nominations
26631,7.5/10,95%,,1 win & 1 nomination
26645,6.9/10,,,4 wins & 4 nominations
26649,8.7/10,,,Won 7 Primetime Emmys. 18 wins & 17 nominations total
26662,7.9/10,,83/100,4 wins
26676,5.6/10,33%,,
26680,6.5/10,73%,63/100,
26681,7.6/10,100%,,1 win & 5 nominations
26686,4.4/10,6%,,3 nominations
26693,6.8/10,68%,,Won 1 Primetime Emmy. 3 wins & 2 nominations total
26694,7.7/10,100%,,Nominated for 1 Oscar. 10 wins & 3 nominations total
26695,6.6/10,82%,70/100,Nominated for 1 BAFTA Film Award4 wins & 2 nominations total
26696,6.2/10,31%,41/100,
26700,6.0/10,43%,,
26701,7.1/10,,,
26704,7.2/10,84%,60/100,
26712,8.2/10,94%,,1 win & 2 nominations.
26713,7.5/10,91%,93/100,17 wins & 9 nominations
26717,5.8/10,67%,,
26726,6.5/10,17%,,1 win & 1 nomination
26729,8.1/10,100%,,Won 2 Primetime Emmys. 8 wins & 5 nominations total
26732,7.2/10,46%,,5 wins & 3 nominations
26736,7.0/10,89%,,
26741,4.4/10,13%,31/100,
26743,7.6/10,100%,90/100,1 win & 8 nominations
26745,6.2/10,31%,,
26750,6.9/10,56%,51/100,2 wins & 1 nomination
26761,8.2/10,,,Won 1 Primetime Emmy. 5 wins & 5 nominations total
26764,3.2/10,13%,,
26765,6.4/10,50%,,
26776,7.7/10,95%,83/100,3 wins
26777,7.6/10,100%,,18 wins & 14 nominations
26778,5.5/10,12%,36/100,3 nominations
26782,6.4/10,82%,,Nominated for 1 Oscar. 6 nominations total
26791,6.4/10,41%,,5 wins & 2 nominations
26792,5.2/10,26%,,
26796,7.6/10,85%,,Nominated for 1 BAFTA Film Award16 wins & 13 nominations total
26797,7.7/10,95%,,3 wins & 1 nomination
26810,7.3/10,100%,,9 wins & 3 nominations
26812,7.2/10,71%,,Won 1 Primetime Emmy. Another 7 wins & 16 nominations.
26819,5.9/10,38%,48/100,2 nominations
26828,3.8/10,6%,18/100,2 nominations
26838,7.2/10,97%,,Nominated for 1 Golden Globe. Another 10 wins & 3 nominations.
26840,7.5/10,92%,73/100,4 wins & 1 nomination
26849,7.2/10,,,Won 2 Primetime Emmys. 3 wins & 7 nominations total
26854,5.1/10,33%,,
26861,6.3/10,50%,58/100,2 wins & 9 nominations
26865,7.5/10,100%,,2 nominations
26870,5.6/10,5%,,1 win & 1 nomination
26871,5.5/10,20%,42/100,1 nomination
26875,7.7/10,80%,,5 wins & 9 nominations
26887,6.1/10,50%,,Nominated for 1 Primetime Emmy. 3 nominations total
26900,6.6/10,,,4 wins & 1 nomination
26901,7.0/10,69%,,
26903,7.9/10,94%,75/100,
26913,7.2/10,,,
26928,7.6/10,98%,91/100,1 nomination
26940,6.8/10,,,Nominated for 7 Primetime Emmys. Another 5 wins & 3 nominations.
26947,7.3/10,83%,72/100,1 win
26958,7.0/10,85%,,Won 2 Primetime Emmys. Another 2 wins & 3 nominations.
26965,7.0/10,80%,75/100,3 wins & 6 nominations
26974,6.7/10,37%,19/100,4 wins & 2 nominations
26985,6.0/10,,,5 wins & 20 nominations
